transaction_id,customer_id,event_time,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag
11280,313596,2025-01-01 07:35:00,Mobile App,West,Retail,Known,717.15,4,10,645.97,0,0,0,0,0
11281,168515,2025-01-02 10:28:00,Web,East,SME,Known,1492.3,2,5,921.99,0,0,0,0,0
11282,516740,2025-01-01 16:02:00,Web,North,Retail,Known,2153.09,1,6,1977.29,0,0,0,0,0
11283,369209,2025-01-02 06:35:00,Mobile App,South,Retail,Known,2232.33,4,6,2043.32,0,0,0,0,0
11284,793044,2025-01-01 13:08:00,POS,North,Retail,New,2893.7,1,6,2530.1,0,0,1,0,1
11285,713008,2025-01-01 21:00:00,Mobile App,South,Retail,Known,3983.62,3,12,4150.5,0,0,0,0,0
11286,264437,2025-01-01 17:46:00,Web,East,Retail,Known,8096.35,4,11,7526.23,0,0,0,0,0
11287,945308,2025-01-01 02:55:00,Mobile App,West,Retail,Known,846.51,2,11,896.49,0,0,0,1,0
11288,288929,2025-01-01 02:36:00,Mobile App,South,Retail,Known,701.69,2,4,477.52,0,0,0,1,1
11289,236694,2025-01-01 19:58:00,POS,North,Retail,Known,1929.41,2,7,1731.93,0,0,0,0,0
11290,970229,2025-01-01 00:53:00,POS,South,Retail,New,3639.24,1,1,2869.91,0,0,1,1,0
11291,341540,2025-01-01 05:15:00,Mobile App,East,Retail,Known,770.88,0,6,816.5,0,0,0,1,0
11292,715429,2025-01-01 17:11:00,Web,West,Corporate,Known,1473.89,2,8,1082.09,0,0,0,0,0
11293,346476,2025-01-01 16:46:00,POS,North,SME,Known,3495.15,1,5,2769.39,0,0,0,0,0
11294,464534,2025-01-01 01:29:00,Call Center,North,Retail,Known,725.92,8,18,552.88,1,0,0,1,1
11295,459000,2025-01-01 06:41:00,Web,South,SME,Known,13264.49,3,7,8043.58,0,0,0,0,0
11296,952633,2025-01-01 06:32:00,Web,East,Retail,Shared,6014.22,4,8,5998.17,0,0,0,0,0
11297,525910,2025-01-01 03:54:00,Web,South,Corporate,Known,985.7,7,13,949.69,1,0,0,1,1
11298,976198,2025-01-02 00:54:00,Mobile App,North,Retail,Known,3996.17,2,8,2833.99,0,0,0,1,0
11299,122995,2025-01-01 10:35:00,Web,South,Retail,Known,1660.94,1,5,1359.75,0,0,0,0,0
11300,978752,2025-01-02 15:12:00,POS,South,Retail,Known,2531.61,3,6,2282.28,0,0,0,0,0
11301,704429,2025-01-01 00:41:00,Mobile App,East,Retail,Shared,1870.24,2,7,1616.87,0,0,0,1,0
11302,763779,2025-01-01 05:00:00,Web,South,Retail,Known,718.19,2,5,690.13,0,0,0,1,0
11303,541168,2025-01-01 18:01:00,POS,West,Retail,Known,1200.95,0,5,851.5,0,0,0,0,0
11304,789197,2025-01-01 05:29:00,Mobile App,East,SME,Known,3164.49,1,8,2666.23,0,0,0,1,0
11305,170799,2025-01-01 03:02:00,Mobile App,South,Retail,Known,5561.27,4,10,5170.57,0,0,0,1,0
11306,804237,2025-01-03 13:13:00,Mobile App,East,SME,New,6989.63,0,4,4856.2,0,0,1,0,1
11307,599471,2025-01-01 20:38:00,Web,North,Retail,Known,468.68,2,8,355.87,0,0,0,0,0
11308,932119,2025-01-01 07:54:00,POS,East,Retail,Shared,143.53,5,9,148.8,0,0,0,0,0
11309,855027,2025-01-01 08:14:00,Mobile App,East,Retail,Known,753.3,0,5,512.38,0,0,0,0,0
11310,137276,2025-01-01 00:04:00,Mobile App,West,Retail,Known,1893.01,1,8,1900.34,0,0,0,1,0
11311,658811,2025-01-02 15:37:00,Mobile App,West,Retail,Shared,828.51,3,6,838.73,0,0,0,0,0
11312,297127,2025-01-01 16:24:00,POS,South,Retail,Known,1067.48,1,5,1161.29,0,0,0,0,0
11313,416759,2025-01-01 00:22:00,Web,West,Retail,Known,5000.94,2,10,4868.51,0,0,0,1,0
11314,589858,2025-01-01 01:56:00,POS,South,Retail,Known,1171.39,1,4,862.13,0,0,0,1,0
11315,603256,2025-01-01 17:12:00,POS,North,Retail,Shared,186.43,2,5,114.92,0,0,0,0,0
11316,110514,2025-01-01 00:54:00,Mobile App,West,Retail,Shared,3511.25,2,5,2318.97,0,0,0,1,0
11317,147456,2025-01-02 04:26:00,Web,East,Retail,Known,2267.59,3,14,2377.46,0,0,0,1,1
11318,107233,2025-01-04 19:14:00,Web,North,Retail,Known,7251.63,4,8,7675.53,0,0,0,0,0
11319,363246,2025-01-01 21:45:00,Web,South,Retail,New,865.31,3,8,597.53,0,0,1,0,0
11320,166133,2025-01-01 13:25:00,Mobile App,East,Retail,Known,985.25,1,6,782.3,0,0,0,0,0
11321,933147,2025-01-01 06:40:00,Mobile App,West,Retail,Known,2259.71,1,2,1404.71,0,0,0,0,0
11322,578409,2025-01-01 00:51:00,Web,North,Retail,Known,2982.8,4,8,2149.61,0,0,0,1,0
11323,996977,2025-01-01 13:06:00,POS,South,Retail,Known,1147.46,2,6,760.13,0,0,0,0,0
11324,728373,2025-01-01 05:03:00,Mobile App,South,Retail,Known,417.17,1,3,402.17,0,0,0,1,1
11325,733389,2025-01-01 08:26:00,Mobile App,West,Retail,Known,1295.64,2,4,1284.97,0,0,0,0,0
11326,499472,2025-01-01 03:28:00,POS,West,Retail,Shared,5687.92,3,8,3810.68,0,0,0,1,0
11327,208684,2025-01-01 02:46:00,Web,North,Retail,Known,746.33,3,7,489.15,0,0,0,1,0
11328,426944,2025-01-01 03:55:00,Mobile App,East,Retail,Shared,1041.92,3,8,1000.3,0,0,0,1,0
11329,622116,2025-01-01 16:48:00,Web,North,Retail,Known,579.99,3,8,516.17,0,0,0,0,0
11330,719225,2025-01-01 05:33:00,Call Center,South,SME,New,3579.51,1,3,2249.33,0,0,1,1,0
11331,665836,2025-01-01 03:44:00,Web,East,Retail,Known,4974.81,0,6,3158.73,0,0,0,1,0
11332,309272,2025-01-01 05:40:00,Mobile App,East,Retail,Known,2052.96,2,7,1815.13,0,0,0,1,0
11333,535583,2025-01-01 00:19:00,Mobile App,North,Retail,Known,287.68,1,4,281.89,0,0,0,1,0
11334,738103,2025-01-01 22:07:00,Mobile App,South,Retail,Known,2276.03,2,10,1518.93,0,0,0,0,0
11335,320994,2025-01-01 08:01:00,POS,North,Retail,Known,1736.12,1,4,1444.64,0,0,0,0,0
11336,227602,2025-01-01 01:06:00,Web,North,Retail,Known,1215.13,0,6,1029.28,0,0,0,1,0
11337,750558,2025-01-01 03:24:00,POS,South,SME,Known,10792.42,4,9,11612.15,0,0,0,1,0
11338,912002,2025-01-02 17:04:00,Mobile App,East,Retail,Known,1347.63,0,9,1263.58,0,0,0,0,0
11339,523471,2025-01-01 08:59:00,Mobile App,West,SME,Shared,6079.43,0,3,6575.33,0,0,0,0,0
11340,645470,2025-01-01 03:26:00,Web,East,Retail,Known,1103.24,4,10,1009.19,0,0,0,1,0
11341,401517,2025-01-01 05:33:00,Mobile App,North,Retail,Known,1009.16,2,6,911.95,0,0,0,1,0
11342,405163,2025-01-01 02:59:00,Web,East,Retail,Known,1195.44,2,5,1037.54,0,0,0,1,0
11343,293691,2025-01-01 00:19:00,Web,West,Retail,New,13344.76,1,4,11322.13,0,0,1,1,0
11344,378187,2025-01-01 18:27:00,Mobile App,South,Retail,New,1708.71,3,8,1531.29,0,0,1,0,0
11345,538748,2025-01-01 03:27:00,Call Center,East,SME,Known,6755.79,3,9,5901.9,0,0,0,1,0
11346,332362,2025-01-01 18:13:00,POS,West,Retail,Known,6021.33,3,9,5558.88,0,0,0,0,0
11347,297008,2025-01-01 06:30:00,Mobile App,South,Retail,Known,593.97,5,8,616.56,0,0,0,0,0
11348,381383,2025-01-01 02:01:00,Mobile App,West,SME,Shared,3107.98,0,8,2566.44,0,0,0,1,0
11349,241488,2025-01-01 16:11:00,Web,West,Retail,Known,478.13,2,8,346.2,0,0,0,0,0
11350,758772,2025-01-01 04:44:00,Mobile App,West,Retail,Known,1270.9,3,10,890.1,0,0,0,1,0
11351,968408,2025-01-01 12:18:00,Mobile App,East,Retail,New,2213.77,3,9,2292.34,0,0,1,0,0
11352,648694,2025-01-01 18:09:00,Web,North,Retail,Known,4600.85,0,8,3311.42,0,0,0,0,0
11353,364019,2025-01-02 08:57:00,Mobile App,West,Retail,Known,886.68,0,4,751.92,0,0,0,0,0
11354,612447,2025-01-01 00:53:00,Call Center,South,Retail,Known,4391.65,0,2,3542.76,0,0,0,1,0
11355,595288,2025-01-01 00:05:00,Mobile App,South,Retail,Known,1354.82,2,4,1324.87,0,0,0,1,0
11356,498968,2025-01-01 07:57:00,Mobile App,South,Retail,Known,2363.99,4,9,1644.28,0,0,0,0,0
11357,579969,2025-01-01 03:04:00,Mobile App,East,Retail,New,825.23,1,6,512.03,0,0,1,1,0
11358,309097,2025-01-01 06:19:00,Web,North,Retail,Known,763.4,1,2,471.99,0,0,0,0,0
11359,494569,2025-01-01 00:45:00,Mobile App,East,Retail,Known,1200.58,2,9,1170.44,0,0,0,1,1
11360,782346,2025-01-01 06:57:00,POS,West,SME,New,1338.98,1,5,1113.29,0,0,1,0,0
11361,901123,2025-01-01 01:20:00,Mobile App,North,Retail,New,3787.93,2,11,2785.81,0,0,1,1,0
11362,300919,2025-01-01 18:14:00,POS,South,SME,Known,3999.85,3,10,3371.73,0,0,0,0,0
11363,934507,2025-01-01 14:14:00,Mobile App,East,Retail,Known,4451.97,1,7,4783.67,0,0,0,0,0
11364,110794,2025-01-01 00:46:00,Web,South,Retail,Known,6643.21,1,1,5657.47,0,0,0,1,0
11365,299542,2025-01-01 18:06:00,Web,East,SME,Known,25362.57,4,11,22147.12,0,0,0,0,0
11366,771766,2025-01-01 03:55:00,Web,West,Retail,Known,1301.55,2,6,818.54,0,0,0,1,0
11367,438074,2025-01-01 04:21:00,Web,North,SME,Known,1765.7,3,8,1522.92,0,0,0,1,1
11368,871257,2025-01-01 01:58:00,POS,North,Retail,Known,1097.13,1,8,913.91,0,0,0,1,0
11369,141708,2025-01-01 18:02:00,Web,South,Retail,Known,1229.42,1,7,1039.12,0,0,0,0,0
11370,993061,2025-01-01 05:11:00,Mobile App,North,Retail,Known,2893.9,2,7,2137.96,0,0,0,1,0
11371,274469,2025-01-01 00:30:00,Web,West,Retail,Known,1048.0,1,9,950.64,0,0,0,1,0
11372,747601,2025-01-02 09:53:00,POS,East,Corporate,Known,2392.34,3,5,2509.37,0,0,0,0,0
11373,907784,2025-01-01 02:57:00,Web,East,Retail,Known,2139.75,1,12,1870.63,0,0,0,1,0
11374,988407,2025-01-02 03:30:00,Mobile App,South,SME,Known,1342.33,2,5,1263.92,0,0,0,1,0
11375,455992,2025-01-01 03:35:00,POS,West,SME,Shared,615.81,2,9,477.38,0,0,0,1,0
11376,860956,2025-01-01 17:48:00,POS,South,SME,Known,522.8,3,10,342.77,0,0,0,0,0
11377,508654,2025-01-01 10:54:00,Mobile App,South,Retail,Known,8018.92,1,6,5951.31,0,0,0,0,0
11378,931431,2025-01-01 19:45:00,Mobile App,West,Retail,Known,2390.11,1,9,2071.09,0,0,0,0,0
11379,642770,2025-01-02 13:20:00,Mobile App,South,Retail,New,84.84,3,8,86.65,0,0,1,0,0
11380,263543,2025-01-01 20:31:00,Mobile App,East,Retail,Known,8778.47,0,5,5669.08,0,0,0,0,0
11381,933711,2025-01-01 05:10:00,POS,South,SME,Known,5148.45,0,5,3111.52,0,0,0,1,0
11382,471557,2025-01-01 16:50:00,Mobile App,North,Retail,New,914.28,0,2,743.35,0,0,1,0,0
11383,599964,2025-01-01 12:26:00,Mobile App,North,Retail,New,380.13,2,5,322.06,0,0,1,0,0
11384,154213,2025-01-01 00:38:00,Mobile App,North,SME,Known,219.44,3,8,219.35,0,0,0,1,0
11385,899458,2025-01-02 02:33:00,Mobile App,West,Retail,Known,1841.85,1,4,1355.38,0,0,0,1,0
11386,338697,2025-01-01 06:16:00,Call Center,North,Retail,Known,1118.23,3,10,692.35,0,0,0,0,0
11387,447328,2025-01-01 01:26:00,Mobile App,West,Retail,Known,1119.01,3,7,750.75,0,0,0,1,1
11388,105435,2025-01-01 05:32:00,Mobile App,South,Retail,New,3984.82,3,7,2918.6,0,0,1,1,0
11389,239565,2025-01-01 09:14:00,POS,East,SME,Known,1942.74,0,6,1467.07,0,0,0,0,0
11390,303299,2025-01-01 08:30:00,Web,North,SME,Known,3451.28,3,6,2354.22,0,0,0,0,0
11391,945753,2025-01-01 08:33:00,Web,West,Retail,Known,2868.81,3,11,2296.88,0,0,0,0,0
11392,382533,2025-01-01 02:57:00,Mobile App,North,Retail,Known,83.05,1,4,74.97,0,0,0,1,0
11393,131498,2025-01-01 10:00:00,Mobile App,West,Retail,New,5649.9,1,5,4996.31,0,0,1,0,0
11394,950187,2025-01-01 23:47:00,POS,North,Retail,Known,611.26,2,4,577.26,0,0,0,1,0
11395,987977,2025-01-01 04:55:00,Web,North,Retail,Known,4005.86,5,9,3566.41,0,0,0,1,0
11396,660113,2025-01-01 09:57:00,Mobile App,South,Retail,Known,6681.2,1,6,6302.53,0,0,0,0,0
11397,379078,2025-01-01 02:47:00,Mobile App,North,Retail,Known,4639.06,2,8,3808.78,0,0,0,1,0
11398,629862,2025-01-01 00:29:00,POS,West,Retail,Known,10643.84,2,8,8329.92,0,0,0,1,0
11399,754986,2025-01-01 08:48:00,Call Center,North,Corporate,New,936.25,3,7,945.4,0,0,1,0,0
11400,793539,2025-01-01 00:29:00,Web,North,Retail,Known,7522.03,0,4,4791.13,0,0,0,1,0
11401,142782,2025-01-01 12:51:00,Web,East,SME,Known,12925.36,2,3,12309.84,0,0,0,0,0
11402,547628,2025-01-01 11:05:00,Web,West,SME,New,5069.3,4,12,5245.74,0,0,1,0,0
11403,160561,2025-01-01 04:36:00,Call Center,East,Retail,Known,965.79,4,7,766.97,0,0,0,1,0
11404,570440,2025-01-01 05:17:00,Web,North,Retail,Known,774.55,2,7,735.03,0,0,0,1,0
11405,564535,2025-01-02 00:58:00,Mobile App,East,SME,New,946.33,1,6,591.39,0,0,1,1,0
11406,592232,2025-01-01 00:07:00,Mobile App,North,Retail,Known,1448.61,3,8,1574.81,0,0,0,1,0
11407,651039,2025-01-01 08:17:00,Call Center,North,Retail,Known,3819.49,3,7,3201.38,0,0,0,0,0
11408,400318,2025-01-02 01:41:00,POS,North,Retail,New,1531.3,1,6,1573.72,0,0,1,1,0
11409,156572,2025-01-02 00:31:00,Web,West,Retail,Shared,4334.71,1,8,4733.05,0,0,0,1,0
11410,947848,2025-01-01 08:47:00,Mobile App,West,Retail,Shared,4520.23,2,9,4553.65,0,0,0,0,0
11411,505257,2025-01-01 04:48:00,Web,North,Retail,Known,6162.47,2,8,4707.45,0,0,0,1,0
11412,516443,2025-01-01 01:02:00,POS,South,Retail,Known,335.41,3,7,278.02,0,0,0,1,0
11413,921633,2025-01-01 01:54:00,Mobile App,North,Retail,Known,862.19,2,4,941.05,0,0,0,1,0
11414,136069,2025-01-01 11:23:00,POS,East,Retail,Known,415.05,3,13,348.04,0,0,0,0,0
11415,837550,2025-01-01 00:10:00,Web,South,SME,Known,6671.0,1,4,5606.29,0,0,0,1,0
11416,912802,2025-01-01 21:29:00,Web,East,Retail,Known,1022.76,1,12,915.97,0,0,0,0,0
11417,850378,2025-01-01 08:51:00,Mobile App,South,SME,Known,157.37,3,14,116.18,0,0,0,0,0
11418,882533,2025-01-01 00:27:00,Web,North,Retail,Known,3024.05,3,8,2368.3,0,0,0,1,0
11419,805591,2025-01-01 02:44:00,Mobile App,West,SME,Shared,459.63,2,5,484.98,0,0,0,1,0
11420,487902,2025-01-01 09:01:00,Web,West,Retail,Known,549.0,3,7,378.39,0,0,0,0,0
11421,951726,2025-01-01 00:21:00,Mobile App,North,Retail,Known,474.55,0,2,318.51,0,0,0,1,0
11422,703756,2025-01-01 15:08:00,POS,West,Retail,Known,858.82,1,6,611.44,0,0,0,0,0
11423,784659,2025-01-02 01:14:00,POS,North,Retail,Known,2998.78,1,10,2811.93,0,0,0,1,0
11424,190715,2025-01-02 08:29:00,Mobile App,North,Retail,Known,4318.42,3,7,4006.76,0,0,0,0,0
11425,170793,2025-01-01 13:13:00,Mobile App,South,Retail,Known,1971.5,0,7,1558.32,0,0,0,0,0
11426,539717,2025-01-01 19:26:00,Web,East,Retail,Known,13031.68,4,10,9266.88,0,0,0,0,0
11427,812494,2025-01-01 09:26:00,Web,North,Retail,Shared,1367.66,2,4,1369.73,0,0,0,0,0
11428,735960,2025-01-01 06:08:00,POS,North,Retail,Known,431.83,0,4,268.65,0,0,0,0,0
11429,502993,2025-01-01 12:29:00,Mobile App,North,Retail,Known,2889.1,3,11,2226.31,0,0,0,0,0
11430,242321,2025-01-01 02:32:00,POS,West,SME,Known,3682.41,3,7,3129.45,0,0,0,1,0
11431,745190,2025-01-01 01:09:00,Mobile App,North,SME,Known,7180.12,2,2,7853.22,0,0,0,1,0
11432,121390,2025-01-01 14:20:00,POS,East,Retail,Known,2083.54,2,5,1585.73,0,0,0,0,0
11433,120369,2025-01-02 07:44:00,Web,South,Retail,Known,7196.43,3,8,5777.9,0,0,0,0,0
11434,243953,2025-01-01 08:36:00,Web,West,Retail,Known,1423.41,3,10,999.34,0,0,0,0,0
11435,371731,2025-01-01 06:35:00,POS,West,Retail,Known,307.17,1,8,274.09,0,0,0,0,0
11436,324872,2025-01-01 07:38:00,POS,West,Retail,Known,2801.04,2,5,1754.65,0,0,0,0,0
11437,567543,2025-01-01 06:30:00,POS,North,SME,Known,8426.87,2,8,8790.94,0,0,0,0,0
11438,993441,2025-01-01 05:50:00,Web,North,Retail,Known,4166.3,2,9,2855.76,0,0,0,1,0
11439,581127,2025-01-02 05:22:00,Web,East,SME,Known,5478.55,2,8,4873.82,0,0,0,1,0
11440,581363,2025-01-01 06:32:00,Mobile App,East,Retail,Known,4576.84,2,5,3871.63,0,0,0,0,0
11441,862922,2025-01-01 00:50:00,Mobile App,East,SME,New,3842.24,1,8,2524.56,0,0,1,1,0
11442,610790,2025-01-01 14:30:00,Web,South,Retail,Known,2778.99,0,7,2295.26,0,0,0,0,0
11443,147013,2025-01-01 04:58:00,Mobile App,West,Retail,Known,491.94,2,3,298.4,0,0,0,1,0
11444,741629,2025-01-01 12:24:00,Mobile App,North,SME,Known,335.37,4,13,309.28,0,0,0,0,0
11445,818980,2025-01-01 08:39:00,Mobile App,East,Retail,Known,2426.13,1,5,2130.91,0,0,0,0,0
11446,246826,2025-01-01 12:29:00,Mobile App,South,Retail,Known,497.57,2,8,443.95,0,0,0,0,0
11447,731872,2025-01-01 00:38:00,Web,South,Retail,Known,1033.79,3,4,1116.01,0,0,0,1,0
11448,178113,2025-01-01 00:20:00,Web,East,Retail,Known,3334.91,2,3,2051.04,0,0,0,1,0
11449,589847,2025-01-01 04:45:00,Web,North,SME,Known,2391.39,1,4,2111.21,0,0,0,1,0
11450,973216,2025-01-01 11:48:00,Web,East,SME,New,617.25,1,9,439.21,0,0,1,0,0
11451,135282,2025-01-01 02:31:00,Web,East,SME,Known,6363.67,0,8,4223.73,0,0,0,1,0
11452,267809,2025-01-01 05:40:00,Web,East,Retail,New,3378.15,5,12,3477.67,0,0,1,1,0
11453,611188,2025-01-02 15:32:00,Mobile App,South,Retail,Shared,215.03,1,7,134.54,0,0,0,0,0
11454,590643,2025-01-01 02:25:00,Web,South,SME,Known,6400.18,0,2,5527.12,0,0,0,1,0
11455,386268,2025-01-01 18:50:00,Web,South,Retail,Shared,1548.83,5,10,1498.77,0,0,0,0,0
11456,956534,2025-01-01 17:27:00,Mobile App,South,SME,Known,570.12,4,11,359.08,0,0,0,0,0
11457,495412,2025-01-01 22:11:00,Web,East,SME,Known,4881.17,0,7,4609.41,0,0,0,0,0
11458,947959,2025-01-02 00:40:00,POS,North,SME,Known,3213.53,2,8,3009.07,0,0,0,1,0
11459,492515,2025-01-01 07:04:00,Web,South,Retail,Known,623.64,3,8,497.69,0,0,0,0,0
11460,196651,2025-01-01 11:27:00,Mobile App,East,Retail,Shared,3888.13,2,6,4116.57,0,0,0,0,0
11461,346549,2025-01-01 09:38:00,Mobile App,West,SME,Known,2873.89,1,7,2961.86,0,0,0,0,0
11462,185395,2025-01-01 03:41:00,Mobile App,West,Retail,New,3359.78,2,6,2028.94,0,0,1,1,0
11463,635633,2025-01-01 03:16:00,Mobile App,South,Retail,Known,1862.21,3,5,1296.8,0,0,0,1,0
11464,920509,2025-01-01 04:10:00,Mobile App,West,Retail,Known,406.7,0,10,371.9,0,0,0,1,0
11465,492573,2025-01-01 02:27:00,Web,North,Retail,Known,2187.53,7,13,2203.91,1,0,0,1,1
11466,821760,2025-01-01 14:09:00,Mobile App,East,SME,Known,2861.31,3,12,1808.94,0,0,0,0,0
11467,636343,2025-01-02 09:24:00,Web,West,Retail,New,1382.62,2,7,1459.42,0,0,1,0,0
11468,465837,2025-01-01 20:13:00,Mobile App,North,Retail,Known,2829.22,1,7,1829.58,0,0,0,0,0
11469,185283,2025-01-01 02:27:00,Mobile App,East,Retail,Known,1193.98,1,7,909.22,0,0,0,1,0
11470,144484,2025-01-01 00:31:00,Mobile App,West,Retail,Known,2760.97,1,8,2603.22,0,0,0,1,0
11471,701802,2025-01-01 14:09:00,Web,South,SME,Known,3559.77,1,7,3780.35,0,0,0,0,0
11472,190135,2025-01-01 04:56:00,Mobile App,South,Retail,New,5769.91,4,6,5806.2,0,0,1,1,1
11473,397915,2025-01-01 17:24:00,Mobile App,West,SME,Known,3283.52,4,11,2971.13,0,0,0,0,0
11474,605694,2025-01-01 15:06:00,Mobile App,South,Retail,Known,3722.15,1,7,3317.15,0,0,0,0,0
11475,288726,2025-01-01 09:49:00,Mobile App,South,SME,Known,4458.21,2,5,3287.41,0,0,0,0,0
11476,539756,2025-01-01 02:56:00,Web,North,Retail,Known,1683.41,7,12,1085.31,1,0,0,1,0
11477,314223,2025-01-01 01:05:00,Web,East,SME,Known,538.82,1,7,499.72,0,0,0,1,0
11478,996716,2025-01-01 02:54:00,Web,South,Retail,Known,244.85,2,7,208.77,0,0,0,1,0
11479,217399,2025-01-01 07:07:00,POS,West,Retail,Known,3662.81,1,7,2991.02,0,0,0,0,0
11480,991317,2025-01-02 14:51:00,POS,South,SME,Known,3286.11,2,9,3392.34,0,0,0,0,0
11481,615609,2025-01-01 00:39:00,Mobile App,North,Retail,Known,2902.2,4,6,2070.0,0,0,0,1,0
11482,280645,2025-01-01 02:13:00,Web,North,Retail,Known,237.61,1,6,212.69,0,0,0,1,0
11483,798093,2025-01-01 09:52:00,Mobile App,South,SME,Known,3165.53,0,5,2222.76,0,0,0,0,0
11484,229344,2025-01-01 03:37:00,Mobile App,West,Retail,New,1559.17,2,5,1048.11,0,0,1,1,0
11485,242832,2025-01-01 19:33:00,Web,West,Retail,Shared,512.82,3,9,461.18,0,0,0,0,0
11486,737514,2025-01-01 01:30:00,Web,North,Retail,Known,8245.62,0,6,6749.28,0,0,0,1,0
11487,723538,2025-01-02 09:00:00,Mobile App,West,Retail,Shared,751.83,3,11,691.02,0,0,0,0,0
11488,387906,2025-01-02 00:20:00,POS,North,Retail,Known,4342.64,2,7,3311.09,0,0,0,1,0
11489,282058,2025-01-01 21:51:00,POS,West,Retail,Known,3798.79,3,7,4003.56,0,0,0,0,0
11490,789692,2025-01-01 01:54:00,Mobile App,South,Retail,Known,2765.35,3,4,2474.32,0,0,0,1,0
11491,271172,2025-01-01 03:59:00,Web,South,Retail,Known,3346.07,1,7,2222.23,0,0,0,1,0
11492,236016,2025-01-01 16:18:00,POS,South,Retail,New,1801.67,1,9,1616.75,0,0,1,0,0
11493,148825,2025-01-01 16:29:00,Mobile App,South,SME,Known,1381.53,2,6,1198.98,0,0,0,0,0
11494,113877,2025-01-01 12:12:00,Mobile App,East,Retail,Known,7047.04,4,8,7721.44,0,0,0,0,0
11495,523206,2025-01-01 05:56:00,POS,West,Retail,Known,2066.74,4,7,1594.24,0,0,0,1,0
11496,229065,2025-01-01 03:44:00,Mobile App,East,Retail,Known,2320.83,2,7,1716.05,0,0,0,1,0
11497,732731,2025-01-02 08:57:00,Call Center,West,Retail,Known,876.43,2,7,880.57,0,0,0,0,0
11498,461756,2025-01-01 01:29:00,Web,East,Retail,Shared,1394.76,2,6,1416.72,0,0,0,1,0
11499,217674,2025-01-01 00:26:00,Web,North,Retail,Known,2631.6,3,9,2443.06,0,0,0,1,1
11500,215074,2025-01-01 00:05:00,Mobile App,North,SME,Known,1062.24,5,13,924.05,0,0,0,1,0
11501,617257,2025-01-01 14:55:00,Mobile App,West,Retail,Known,506.45,1,5,435.5,0,0,0,0,0
11502,496474,2025-01-01 00:35:00,Web,North,Retail,New,4078.5,1,4,2892.5,0,0,1,1,1
11503,351881,2025-01-01 07:44:00,Web,West,Retail,Known,2678.21,2,7,1687.32,0,0,0,0,0
11504,131629,2025-01-01 04:34:00,Mobile App,West,Retail,Known,626.58,2,14,380.15,0,0,0,1,0
11505,254030,2025-01-01 01:35:00,POS,East,Retail,New,1301.78,0,8,1032.52,0,0,1,1,0
11506,532681,2025-01-01 13:29:00,POS,West,Retail,Known,711.42,3,7,718.42,0,0,0,0,0
11507,902207,2025-01-01 00:33:00,Mobile App,North,Retail,Shared,11998.43,3,7,11919.08,0,0,0,1,0
11508,569791,2025-01-01 03:49:00,POS,East,Retail,Shared,1010.77,3,5,669.65,0,0,0,1,0
11509,587849,2025-01-01 08:15:00,POS,East,Retail,New,7300.03,1,10,5637.28,0,0,1,0,0
11510,789567,2025-01-01 05:08:00,POS,East,SME,Known,341.29,1,6,321.95,0,0,0,1,0
11511,515769,2025-01-01 02:59:00,Mobile App,East,Retail,Known,1844.41,2,6,1651.55,0,0,0,1,0
11512,362199,2025-01-02 02:02:00,Mobile App,North,Retail,Known,996.62,3,10,897.55,0,0,0,1,0
11513,873372,2025-01-02 02:43:00,Web,South,Retail,Known,2718.1,2,11,1714.82,0,0,0,1,0
11514,188697,2025-01-01 05:22:00,Mobile App,North,Retail,Known,1480.28,1,10,1445.81,0,0,0,1,0
11515,788233,2025-01-01 05:00:00,POS,West,Retail,Known,234.66,2,16,239.18,0,0,0,1,0
11516,201505,2025-01-01 03:40:00,Mobile App,North,Retail,Known,2544.49,2,4,2167.64,0,0,0,1,0
11517,442864,2025-01-01 19:21:00,Mobile App,West,Retail,Shared,1211.0,2,8,1094.46,0,0,0,0,0
11518,821565,2025-01-01 08:23:00,Web,South,Retail,Known,1435.12,1,8,1501.96,0,0,0,0,0
11519,964631,2025-01-01 00:56:00,Mobile App,East,Corporate,Known,526.21,1,8,350.41,0,0,0,1,0
11520,256390,2025-01-01 19:11:00,Mobile App,North,Retail,Known,2583.57,2,7,1832.14,0,0,0,0,0
11521,133734,2025-01-01 07:39:00,Mobile App,East,SME,Known,197.7,0,5,184.91,0,0,0,0,0
11522,313299,2025-01-01 05:22:00,Mobile App,East,SME,Known,975.83,2,4,801.41,0,0,0,1,0
11523,773882,2025-01-01 04:07:00,Mobile App,East,Corporate,Known,303.87,4,9,187.66,0,0,0,1,0
11524,242728,2025-01-01 01:02:00,POS,North,Retail,Known,826.7,1,5,864.33,0,0,0,1,0
11525,771253,2025-01-02 07:23:00,POS,South,Retail,New,4695.55,2,5,3375.43,0,0,1,0,0
11526,604609,2025-01-01 13:31:00,Web,North,Retail,Known,1364.74,0,2,996.07,0,0,0,0,0
11527,902925,2025-01-01 01:24:00,Mobile App,South,Retail,Known,5270.64,1,9,4439.1,0,0,0,1,0
11528,496848,2025-01-01 07:09:00,Web,South,SME,Known,2709.1,4,6,2352.51,0,0,0,0,0
11529,720160,2025-01-01 08:06:00,POS,West,Retail,Shared,646.79,6,9,499.56,1,0,0,0,0
